method,event_index,replication,seed,event_time,horizon,relative_gap
full_gcsr_eigenvector,22,22,64,200,55,1.3835414000301316
full_gcsr_eigenvector,22,22,64,200,56,1.5588860823820927
full_gcsr_eigenvector,22,22,64,200,57,1.6250850663194973
full_gcsr_eigenvector,22,22,64,200,58,1.5264271382112002
full_gcsr_eigenvector,22,22,64,200,59,1.2035219919187412
full_gcsr_eigenvector,22,22,64,200,60,1.6129019646462501
full_gcsr_eigenvector,22,22,64,200,61,2.1086975494053015
full_gcsr_eigenvector,22,22,64,200,62,1.5852897149603324
full_gcsr_eigenvector,22,22,64,200,63,1.2164985731500986
full_gcsr_eigenvector,22,22,64,200,64,1.6700708267796571
full_gcsr_eigenvector,22,22,64,200,65,2.206936263211334
full_gcsr_eigenvector,22,22,64,200,66,2.1639495507618194
full_gcsr_eigenvector,22,22,64,200,67,2.1890542566585625
full_gcsr_eigenvector,22,22,64,200,68,2.551770553385982
full_gcsr_eigenvector,22,22,64,200,69,1.476298957793269
full_gcsr_eigenvector,22,22,64,200,70,1.6002052840488192
full_gcsr_eigenvector,22,22,64,200,71,1.072210781895939
full_gcsr_eigenvector,22,22,64,200,72,1.2678639106082612
full_gcsr_eigenvector,22,22,64,200,73,0.9214683880786311
full_gcsr_eigenvector,22,22,64,200,74,0.917761760159676
full_gcsr_eigenvector,22,22,64,200,75,0.8431003379975802
full_gcsr_eigenvector,22,22,64,200,76,0.9927286142931524
full_gcsr_eigenvector,22,22,64,200,77,1.5628545044918996
full_gcsr_eigenvector,22,22,64,200,78,1.1115848241315678
full_gcsr_eigenvector,22,22,64,200,79,1.059665086472147
full_gcsr_pagerank,22,22,64,200,0,1.0
full_gcsr_pagerank,22,22,64,200,1,1.1210784685641928
full_gcsr_pagerank,22,22,64,200,2,1.6859616383812221
full_gcsr_pagerank,22,22,64,200,3,1.2991180848491566
full_gcsr_pagerank,22,22,64,200,4,1.07465928572792
full_gcsr_pagerank,22,22,64,200,5,1.0428222740950208
full_gcsr_pagerank,22,22,64,200,6,1.1360397272239082
full_gcsr_pagerank,22,22,64,200,7,1.2066068758270487
full_gcsr_pagerank,22,22,64,200,8,1.1765071953739827
full_gcsr_pagerank,22,22,64,200,9,1.2349111302057787
full_gcsr_pagerank,22,22,64,200,10,1.2750651952439696
full_gcsr_pagerank,22,22,64,200,11,1.211750441855254
full_gcsr_pagerank,22,22,64,200,12,0.7939645794450357
full_gcsr_pagerank,22,22,64,200,13,0.8183919296784183
full_gcsr_pagerank,22,22,64,200,14,0.726939783082901
full_gcsr_pagerank,22,22,64,200,15,0.6332587595200353
full_gcsr_pagerank,22,22,64,200,16,0.5843982817151281
full_gcsr_pagerank,22,22,64,200,17,0.5988989909051696
full_gcsr_pagerank,22,22,64,200,18,0.6465563606031473
full_gcsr_pagerank,22,22,64,200,19,0.742391647624095
full_gcsr_pagerank,22,22,64,200,20,0.7463426022077304
full_gcsr_pagerank,22,22,64,200,21,0.8020897926102866
full_gcsr_pagerank,22,22,64,200,22,0.84221549031638
full_gcsr_pagerank,22,22,64,200,23,0.9644200538831712
full_gcsr_pagerank,22,22,64,200,24,1.1740547715726612
full_gcsr_pagerank,22,22,64,200,25,1.0402697851102956
full_gcsr_pagerank,22,22,64,200,26,0.8632589816086346
full_gcsr_pagerank,22,22,64,200,27,0.9189830499176509
full_gcsr_pagerank,22,22,64,200,28,0.8790608193845391
full_gcsr_pagerank,22,22,64,200,29,0.919787807222559
full_gcsr_pagerank,22,22,64,200,30,0.8862419929376197
full_gcsr_pagerank,22,22,64,200,31,0.93067000954553
full_gcsr_pagerank,22,22,64,200,32,0.8867068594188529
full_gcsr_pagerank,22,22,64,200,33,0.82263454885417
full_gcsr_pagerank,22,22,64,200,34,0.7695971276493241
full_gcsr_pagerank,22,22,64,200,35,0.7102839878488727
full_gcsr_pagerank,22,22,64,200,36,0.84739847117955
full_gcsr_pagerank,22,22,64,200,37,0.831034751398692
full_gcsr_pagerank,22,22,64,200,38,0.8671270117727427
full_gcsr_pagerank,22,22,64,200,39,0.7976166414854066
full_gcsr_pagerank,22,22,64,200,40,0.7232633670207697
full_gcsr_pagerank,22,22,64,200,41,0.688611556534649
full_gcsr_pagerank,22,22,64,200,42,0.8175101892711318
full_gcsr_pagerank,22,22,64,200,43,0.7873963735910818
full_gcsr_pagerank,22,22,64,200,44,0.7634680431773664
full_gcsr_pagerank,22,22,64,200,45,0.9584793384572433
full_gcsr_pagerank,22,22,64,200,46,1.160002799544479
full_gcsr_pagerank,22,22,64,200,47,1.1769304026922547
full_gcsr_pagerank,22,22,64,200,48,0.952304053417872
full_gcsr_pagerank,22,22,64,200,49,1.054692293512951
full_gcsr_pagerank,22,22,64,200,50,1.1379202361480667
full_gcsr_pagerank,22,22,64,200,51,1.286621980641409
full_gcsr_pagerank,22,22,64,200,52,1.0091035537086555
full_gcsr_pagerank,22,22,64,200,53,1.154373020128921
full_gcsr_pagerank,22,22,64,200,54,1.0975721912077139
full_gcsr_pagerank,22,22,64,200,55,1.233463546235633
full_gcsr_pagerank,22,22,64,200,56,1.33415426297806
full_gcsr_pagerank,22,22,64,200,57,1.3769135622914088
full_gcsr_pagerank,22,22,64,200,58,1.2480991213769428
full_gcsr_pagerank,22,22,64,200,59,1.1234331173397165
full_gcsr_pagerank,22,22,64,200,60,1.3590984262949979
full_gcsr_pagerank,22,22,64,200,61,1.658128927208908
full_gcsr_pagerank,22,22,64,200,62,1.4991808553391253
full_gcsr_pagerank,22,22,64,200,63,1.1900067322208407
full_gcsr_pagerank,22,22,64,200,64,1.5667449904937232
full_gcsr_pagerank,22,22,64,200,65,1.9345973805019625
full_gcsr_pagerank,22,22,64,200,66,1.915368163032349
full_gcsr_pagerank,22,22,64,200,67,1.9048306589238788
full_gcsr_pagerank,22,22,64,200,68,2.0523642084119094
full_gcsr_pagerank,22,22,64,200,69,1.3109316749504283
full_gcsr_pagerank,22,22,64,200,70,1.3195683255976327
full_gcsr_pagerank,22,22,64,200,71,1.0337086104294404
full_gcsr_pagerank,22,22,64,200,72,1.173920436850581
full_gcsr_pagerank,22,22,64,200,73,0.9044100940642149
full_gcsr_pagerank,22,22,64,200,74,0.9513742377391311
full_gcsr_pagerank,22,22,64,200,75,0.8641796479336015
full_gcsr_pagerank,22,22,64,200,76,0.9662819223305175
full_gcsr_pagerank,22,22,64,200,77,1.3928158221705644
full_gcsr_pagerank,22,22,64,200,78,1.093460688099194
full_gcsr_pagerank,22,22,64,200,79,1.1112065330181997
full_gcsr_softmax,22,22,64,200,0,1.0
full_gcsr_softmax,22,22,64,200,1,1.1632198141790198
full_gcsr_softmax,22,22,64,200,2,1.7123198036879812
full_gcsr_softmax,22,22,64,200,3,1.336812152184015
full_gcsr_softmax,22,22,64,200,4,1.1083630863126113
full_gcsr_softmax,22,22,64,200,5,1.07344275197041
full_gcsr_softmax,22,22,64,200,6,1.2131609688880274
full_gcsr_softmax,22,22,64,200,7,1.2340617929107285
full_gcsr_softmax,22,22,64,200,8,1.2463428812872086
full_gcsr_softmax,22,22,64,200,9,1.3262620534199672
full_gcsr_softmax,22,22,64,200,10,1.317234008970791
full_gcsr_softmax,22,22,64,200,11,1.2393333655933259
full_gcsr_softmax,22,22,64,200,12,0.779458766422604
full_gcsr_softmax,22,22,64,200,13,0.8223950637561181
full_gcsr_softmax,22,22,64,200,14,0.815807129556681
full_gcsr_softmax,22,22,64,200,15,0.6191283602138596
full_gcsr_softmax,22,22,64,200,16,0.5813962432013553
full_gcsr_softmax,22,22,64,200,17,0.6099189807124069
full_gcsr_softmax,22,22,64,200,18,0.6428320940980181
full_gcsr_softmax,22,22,64,200,19,0.7563173919236936
full_gcsr_softmax,22,22,64,200,20,0.7286475293444269
full_gcsr_softmax,22,22,64,200,21,0.8047254289258868
full_gcsr_softmax,22,22,64,200,22,0.8257309444672141
full_gcsr_softmax,22,22,64,200,23,0.9520770377421175
full_gcsr_softmax,22,22,64,200,24,1.1025165643942785
full_gcsr_softmax,22,22,64,200,25,1.0281937333301177
full_gcsr_softmax,22,22,64,200,26,0.8429905347865729
full_gcsr_softmax,22,22,64,200,27,0.917600282661447
full_gcsr_softmax,22,22,64,200,28,0.8623015744249749
full_gcsr_softmax,22,22,64,200,29,0.9367926037235988
full_gcsr_softmax,22,22,64,200,30,0.8672105253729369
full_gcsr_softmax,22,22,64,200,31,0.933729152695676
full_gcsr_softmax,22,22,64,200,32,0.8926266312674838
full_gcsr_softmax,22,22,64,200,33,0.8511725493765017
full_gcsr_softmax,22,22,64,200,34,0.7737516209310359
full_gcsr_softmax,22,22,64,200,35,0.7561643676463052
full_gcsr_softmax,22,22,64,200,36,0.8753820528601988
full_gcsr_softmax,22,22,64,200,37,0.8823360953025704
full_gcsr_softmax,22,22,64,200,38,0.8422658738140586
full_gcsr_softmax,22,22,64,200,39,0.8098891243472299
full_gcsr_softmax,22,22,64,200,40,0.7631188593119671
full_gcsr_softmax,22,22,64,200,41,0.7165820552702978
full_gcsr_softmax,22,22,64,200,42,0.8570320780131566
full_gcsr_softmax,22,22,64,200,43,0.8398182593312121
full_gcsr_softmax,22,22,64,200,44,0.7615013555654919
full_gcsr_softmax,22,22,64,200,45,1.0448230632070117
full_gcsr_softmax,22,22,64,200,46,1.230707935187688
full_gcsr_softmax,22,22,64,200,47,1.210870397844832
full_gcsr_softmax,22,22,64,200,48,0.8762508701639663
full_gcsr_softmax,22,22,64,200,49,1.0783814493053678
full_gcsr_softmax,22,22,64,200,50,1.1660970779880342
full_gcsr_softmax,22,22,64,200,51,1.3339938035583288
full_gcsr_softmax,22,22,64,200,52,1.0734130649262503
full_gcsr_softmax,22,22,64,200,53,1.197629175646242
full_gcsr_softmax,22,22,64,200,54,1.060593281357562
full_gcsr_softmax,22,22,64,200,55,1.2871899672071587
full_gcsr_softmax,22,22,64,200,56,1.381135487240544
full_gcsr_softmax,22,22,64,200,57,1.3769252740642113
full_gcsr_softmax,22,22,64,200,58,1.2392229631593394
full_gcsr_softmax,22,22,64,200,59,1.1839383082994897
full_gcsr_softmax,22,22,64,200,60,1.3767313752090184
full_gcsr_softmax,22,22,64,200,61,1.627044434833656
full_gcsr_softmax,22,22,64,200,62,1.5224954884851971
full_gcsr_softmax,22,22,64,200,63,1.2654648397123112
full_gcsr_softmax,22,22,64,200,64,1.6049531424591608
full_gcsr_softmax,22,22,64,200,65,1.985805058952762
full_gcsr_softmax,22,22,64,200,66,1.9282513341001182
full_gcsr_softmax,22,22,64,200,67,1.8816940196628618
full_gcsr_softmax,22,22,64,200,68,1.9846833723282926
full_gcsr_softmax,22,22,64,200,69,1.2944739706247221
full_gcsr_softmax,22,22,64,200,70,1.3102648372516246
full_gcsr_softmax,22,22,64,200,71,1.0291212601366502
full_gcsr_softmax,22,22,64,200,72,1.1511140286152075
full_gcsr_softmax,22,22,64,200,73,0.9606443676506458
full_gcsr_softmax,22,22,64,200,74,0.9933619351765076
full_gcsr_softmax,22,22,64,200,75,0.8926680647527565
full_gcsr_softmax,22,22,64,200,76,0.9981020003212132
full_gcsr_softmax,22,22,64,200,77,1.3380080145567241
full_gcsr_softmax,22,22,64,200,78,1.134154189789637
full_gcsr_softmax,22,22,64,200,79,1.1392105191029958
rs_selection,22,22,64,200,0,1.0
rs_selection,22,22,64,200,1,1.1764846419690442
rs_selection,22,22,64,200,2,0.999308123189973
rs_selection,22,22,64,200,3,1.0
rs_selection,22,22,64,200,4,1.0
rs_selection,22,22,64,200,5,0.999308123189973
rs_selection,22,22,64,200,6,0.999308123189973
rs_selection,22,22,64,200,7,0.999308123189973
rs_selection,22,22,64,200,8,0.999308123189973
rs_selection,22,22,64,200,9,1.0254266397962273
rs_selection,22,22,64,200,10,1.1764846419690442
rs_selection,22,22,64,200,11,1.124531707462449
rs_selection,22,22,64,200,12,1.1764846419690442
rs_selection,22,22,64,200,13,1.1764846419690442
rs_selection,22,22,64,200,14,1.0254266397962273
rs_selection,22,22,64,200,15,1.1764846419690442
rs_selection,22,22,64,200,16,1.1764846419690442
rs_selection,22,22,64,200,17,1.3099232029203383
rs_selection,22,22,64,200,18,1.1764846419690442
rs_selection,22,22,64,200,19,1.1764846419690442
rs_selection,22,22,64,200,20,1.1764846419690442
rs_selection,22,22,64,200,21,1.1764846419690442
rs_selection,22,22,64,200,22,1.1764846419690442
rs_selection,22,22,64,200,23,1.124531707462449
rs_selection,22,22,64,200,24,1.124531707462449
rs_selection,22,22,64,200,25,1.3099232029203383
rs_selection,22,22,64,200,26,1.0
rs_selection,22,22,64,200,27,1.0
rs_selection,22,22,64,200,28,1.124531707462449
rs_selection,22,22,64,200,29,1.124531707462449
rs_selection,22,22,64,200,30,1.124531707462449
rs_selection,22,22,64,200,31,2.124914482470347
rs_selection,22,22,64,200,32,1.124531707462449
rs_selection,22,22,64,200,33,1.0
rs_selection,22,22,64,200,34,1.3099232029203383
rs_selection,22,22,64,200,35,1.0254266397962273
rs_selection,22,22,64,200,36,2.124914482470347
rs_selection,22,22,64,200,37,1.3099232029203383
rs_selection,22,22,64,200,38,2.124914482470347
rs_selection,22,22,64,200,39,1.3099232029203383
rs_selection,22,22,64,200,40,1.0254266397962273
rs_selection,22,22,64,200,41,1.3099232029203383
rs_selection,22,22,64,200,42,1.0254266397962273
rs_selection,22,22,64,200,43,1.3099232029203383
rs_selection,22,22,64,200,44,1.0254266397962273
rs_selection,22,22,64,200,45,2.124914482470347
rs_selection,22,22,64,200,46,1.3099232029203383
rs_selection,22,22,64,200,47,1.3099232029203383
rs_selection,22,22,64,200,48,1.0
rs_selection,22,22,64,200,49,2.124914482470347
rs_selection,22,22,64,200,50,1.3099232029203383
rs_selection,22,22,64,200,51,1.3099232029203383
rs_selection,22,22,64,200,52,1.3099232029203383
rs_selection,22,22,64,200,53,2.124914482470347
rs_selection,22,22,64,200,54,1.0254266397962273
rs_selection,22,22,64,200,55,1.3099232029203383
rs_selection,22,22,64,200,56,2.124914482470347
rs_selection,22,22,64,200,57,2.124914482470347
rs_selection,22,22,64,200,58,2.124914482470347
rs_selection,22,22,64,200,59,1.3099232029203383
rs_selection,22,22,64,200,60,2.124914482470347
rs_selection,22,22,64,200,61,2.124914482470347
rs_selection,22,22,64,200,62,2.124914482470347
rs_selection,22,22,64,200,63,1.0
rs_selection,22,22,64,200,64,1.3099232029203383
rs_selection,22,22,64,200,65,2.124914482470347
rs_selection,22,22,64,200,66,2.124914482470347
rs_selection,22,22,64,200,67,2.124914482470347
rs_selection,22,22,64,200,68,2.124914482470347
rs_selection,22,22,64,200,69,2.124914482470347
rs_selection,22,22,64,200,70,2.124914482470347
rs_selection,22,22,64,200,71,0.999308123189973
rs_selection,22,22,64,200,72,1.3099232029203383
rs_selection,22,22,64,200,73,0.999308123189973
rs_selection,22,22,64,200,74,0.999308123189973
rs_selection,22,22,64,200,75,0.999308123189973
rs_selection,22,22,64,200,76,0.999308123189973
rs_selection,22,22,64,200,77,1.3099232029203383
rs_selection,22,22,64,200,78,0.999308123189973
rs_selection,22,22,64,200,79,0.999308123189973
rs_selection_v2,22,22,64,200,0,1.0
rs_selection_v2,22,22,64,200,1,1.1764846419690442
rs_selection_v2,22,22,64,200,2,0.999308123189973
rs_selection_v2,22,22,64,200,3,1.0
rs_selection_v2,22,22,64,200,4,1.0
rs_selection_v2,22,22,64,200,5,0.999308123189973
rs_selection_v2,22,22,64,200,6,0.999308123189973
rs_selection_v2,22,22,64,200,7,0.999308123189973
rs_selection_v2,22,22,64,200,8,0.999308123189973
rs_selection_v2,22,22,64,200,9,1.0254266397962273
rs_selection_v2,22,22,64,200,10,1.1764846419690442
rs_selection_v2,22,22,64,200,11,1.124531707462449
rs_selection_v2,22,22,64,200,12,1.1764846419690442
rs_selection_v2,22,22,64,200,13,1.1764846419690442
rs_selection_v2,22,22,64,200,14,1.0254266397962273
rs_selection_v2,22,22,64,200,15,1.1764846419690442
rs_selection_v2,22,22,64,200,16,1.1764846419690442
rs_selection_v2,22,22,64,200,17,1.3099232029203383
rs_selection_v2,22,22,64,200,18,1.1764846419690442
rs_selection_v2,22,22,64,200,19,1.1764846419690442
rs_selection_v2,22,22,64,200,20,1.1764846419690442
rs_selection_v2,22,22,64,200,21,1.1764846419690442
rs_selection_v2,22,22,64,200,22,1.1764846419690442
rs_selection_v2,22,22,64,200,23,1.124531707462449
rs_selection_v2,22,22,64,200,24,1.124531707462449
rs_selection_v2,22,22,64,200,25,1.3099232029203383
rs_selection_v2,22,22,64,200,26,1.0
rs_selection_v2,22,22,64,200,27,1.0
rs_selection_v2,22,22,64,200,28,1.124531707462449
rs_selection_v2,22,22,64,200,29,1.124531707462449
rs_selection_v2,22,22,64,200,30,1.124531707462449
rs_selection_v2,22,22,64,200,31,2.124914482470347
rs_selection_v2,22,22,64,200,32,1.124531707462449
rs_selection_v2,22,22,64,200,33,1.0
rs_selection_v2,22,22,64,200,34,1.3099232029203383
rs_selection_v2,22,22,64,200,35,1.0254266397962273
rs_selection_v2,22,22,64,200,36,2.124914482470347
rs_selection_v2,22,22,64,200,37,1.3099232029203383
rs_selection_v2,22,22,64,200,38,2.124914482470347
rs_selection_v2,22,22,64,200,39,1.3099232029203383
rs_selection_v2,22,22,64,200,40,1.0254266397962273
rs_selection_v2,22,22,64,200,41,1.3099232029203383
rs_selection_v2,22,22,64,200,42,1.0254266397962273
rs_selection_v2,22,22,64,200,43,1.3099232029203383
rs_selection_v2,22,22,64,200,44,1.0254266397962273
rs_selection_v2,22,22,64,200,45,2.124914482470347
rs_selection_v2,22,22,64,200,46,1.3099232029203383
rs_selection_v2,22,22,64,200,47,1.3099232029203383
rs_selection_v2,22,22,64,200,48,1.0
rs_selection_v2,22,22,64,200,49,2.124914482470347
rs_selection_v2,22,22,64,200,50,1.3099232029203383
rs_selection_v2,22,22,64,200,51,1.3099232029203383
rs_selection_v2,22,22,64,200,52,1.3099232029203383
rs_selection_v2,22,22,64,200,53,2.124914482470347
rs_selection_v2,22,22,64,200,54,1.0254266397962273
rs_selection_v2,22,22,64,200,55,1.3099232029203383
rs_selection_v2,22,22,64,200,56,2.124914482470347
rs_selection_v2,22,22,64,200,57,2.124914482470347
rs_selection_v2,22,22,64,200,58,2.124914482470347
rs_selection_v2,22,22,64,200,59,1.3099232029203383
rs_selection_v2,22,22,64,200,60,2.124914482470347
rs_selection_v2,22,22,64,200,61,2.124914482470347
rs_selection_v2,22,22,64,200,62,2.124914482470347
rs_selection_v2,22,22,64,200,63,1.0
rs_selection_v2,22,22,64,200,64,1.3099232029203383
rs_selection_v2,22,22,64,200,65,2.124914482470347
rs_selection_v2,22,22,64,200,66,2.124914482470347
rs_selection_v2,22,22,64,200,67,2.124914482470347
rs_selection_v2,22,22,64,200,68,2.124914482470347
rs_selection_v2,22,22,64,200,69,2.124914482470347
rs_selection_v2,22,22,64,200,70,2.124914482470347
rs_selection_v2,22,22,64,200,71,0.999308123189973
rs_selection_v2,22,22,64,200,72,1.3099232029203383
rs_selection_v2,22,22,64,200,73,0.999308123189973
rs_selection_v2,22,22,64,200,74,0.999308123189973
rs_selection_v2,22,22,64,200,75,0.999308123189973
rs_selection_v2,22,22,64,200,76,0.999308123189973
rs_selection_v2,22,22,64,200,77,1.3099232029203383
rs_selection_v2,22,22,64,200,78,0.999308123189973
rs_selection_v2,22,22,64,200,79,0.999308123189973
recent_best,22,22,64,200,0,1.0
recent_best,22,22,64,200,1,1.0461996172823167
recent_best,22,22,64,200,2,1.0
recent_best,22,22,64,200,3,1.0
recent_best,22,22,64,200,4,0.8892590518915114
recent_best,22,22,64,200,5,0.8892590518915114
recent_best,22,22,64,200,6,0.8886437941754012
recent_best,22,22,64,200,7,0.8886437941754012
recent_best,22,22,64,200,8,0.8886437941754012
recent_best,22,22,64,200,9,0.8886437941754012
recent_best,22,22,64,200,10,0.8886437941754012
recent_best,22,22,64,200,11,0.8886437941754012
recent_best,22,22,64,200,12,0.8886437941754012
recent_best,22,22,64,200,13,1.0
recent_best,22,22,64,200,14,1.0461996172823167
recent_best,22,22,64,200,15,1.0461996172823167
recent_best,22,22,64,200,16,1.0461996172823167
recent_best,22,22,64,200,17,1.0461996172823167
recent_best,22,22,64,200,18,1.0461996172823167
recent_best,22,22,64,200,19,1.0
recent_best,22,22,64,200,20,1.0
recent_best,22,22,64,200,21,1.0
recent_best,22,22,64,200,22,1.0461996172823167
recent_best,22,22,64,200,23,1.0
recent_best,22,22,64,200,24,1.164861065479632
recent_best,22,22,64,200,25,1.164861065479632
recent_best,22,22,64,200,26,1.164861065479632
recent_best,22,22,64,200,27,1.0
recent_best,22,22,64,200,28,1.0
recent_best,22,22,64,200,29,1.0
recent_best,22,22,64,200,30,1.0
recent_best,22,22,64,200,31,1.0
recent_best,22,22,64,200,32,1.0
recent_best,22,22,64,200,33,1.164861065479632
recent_best,22,22,64,200,34,1.164861065479632
recent_best,22,22,64,200,35,1.7121292052337562
recent_best,22,22,64,200,36,1.7121292052337562
recent_best,22,22,64,200,37,1.0
recent_best,22,22,64,200,38,1.164861065479632
recent_best,22,22,64,200,39,0.9118699214894914
recent_best,22,22,64,200,40,0.9118699214894914
recent_best,22,22,64,200,41,0.9118699214894914
recent_best,22,22,64,200,42,1.164861065479632
recent_best,22,22,64,200,43,0.9118699214894914
recent_best,22,22,64,200,44,0.9118699214894914
recent_best,22,22,64,200,45,1.164861065479632
recent_best,22,22,64,200,46,1.164861065479632
recent_best,22,22,64,200,47,1.164861065479632
recent_best,22,22,64,200,48,1.164861065479632
recent_best,22,22,64,200,49,1.164861065479632
recent_best,22,22,64,200,50,1.164861065479632
recent_best,22,22,64,200,51,1.164861065479632
recent_best,22,22,64,200,52,1.164861065479632
recent_best,22,22,64,200,53,1.164861065479632
recent_best,22,22,64,200,54,1.164861065479632
recent_best,22,22,64,200,55,1.164861065479632
recent_best,22,22,64,200,56,1.164861065479632
recent_best,22,22,64,200,57,1.164861065479632
recent_best,22,22,64,200,58,1.164861065479632
recent_best,22,22,64,200,59,1.164861065479632
recent_best,22,22,64,200,60,1.8895994380321226
recent_best,22,22,64,200,61,1.164861065479632
recent_best,22,22,64,200,62,1.164861065479632
recent_best,22,22,64,200,63,1.8895994380321226
recent_best,22,22,64,200,64,1.8895994380321226
recent_best,22,22,64,200,65,1.8895994380321226
recent_best,22,22,64,200,66,1.8895994380321226
recent_best,22,22,64,200,67,1.8895994380321226
recent_best,22,22,64,200,68,1.0
recent_best,22,22,64,200,69,1.0
recent_best,22,22,64,200,70,0.8886437941754012
recent_best,22,22,64,200,71,0.8886437941754012
recent_best,22,22,64,200,72,0.8886437941754012
recent_best,22,22,64,200,73,1.164861065479632
recent_best,22,22,64,200,74,1.164861065479632
recent_best,22,22,64,200,75,1.164861065479632
recent_best,22,22,64,200,76,1.164861065479632
recent_best,22,22,64,200,77,1.164861065479632
recent_best,22,22,64,200,78,1.164861065479632
recent_best,22,22,64,200,79,1.164861065479632
equal,23,23,65,200,0,1.0
equal,23,23,65,200,1,1.0
equal,23,23,65,200,2,1.0
equal,23,23,65,200,3,1.0
equal,23,23,65,200,4,1.0
equal,23,23,65,200,5,1.0
equal,23,23,65,200,6,1.0
equal,23,23,65,200,7,1.0
equal,23,23,65,200,8,1.0
equal,23,23,65,200,9,1.0
equal,23,23,65,200,10,1.0
equal,23,23,65,200,11,1.0
equal,23,23,65,200,12,1.0
equal,23,23,65,200,13,1.0
equal,23,23,65,200,14,1.0
equal,23,23,65,200,15,1.0
equal,23,23,65,200,16,1.0
equal,23,23,65,200,17,1.0
equal,23,23,65,200,18,1.0
equal,23,23,65,200,19,1.0
equal,23,23,65,200,20,1.0
equal,23,23,65,200,21,1.0
equal,23,23,65,200,22,1.0
equal,23,23,65,200,23,1.0
equal,23,23,65,200,24,1.0
equal,23,23,65,200,25,1.0
equal,23,23,65,200,26,1.0
equal,23,23,65,200,27,1.0
equal,23,23,65,200,28,1.0
equal,23,23,65,200,29,1.0
equal,23,23,65,200,30,1.0
equal,23,23,65,200,31,1.0
equal,23,23,65,200,32,1.0
equal,23,23,65,200,33,1.0
equal,23,23,65,200,34,1.0
equal,23,23,65,200,35,1.0
equal,23,23,65,200,36,1.0
equal,23,23,65,200,37,1.0
equal,23,23,65,200,38,1.0
equal,23,23,65,200,39,1.0
equal,23,23,65,200,40,1.0
equal,23,23,65,200,41,1.0
equal,23,23,65,200,42,1.0
equal,23,23,65,200,43,1.0
equal,23,23,65,200,44,1.0
equal,23,23,65,200,45,1.0
equal,23,23,65,200,46,1.0
equal,23,23,65,200,47,1.0
equal,23,23,65,200,48,1.0
equal,23,23,65,200,49,1.0
equal,23,23,65,200,50,1.0
equal,23,23,65,200,51,1.0
equal,23,23,65,200,52,1.0
equal,23,23,65,200,53,1.0
equal,23,23,65,200,54,1.0
equal,23,23,65,200,55,1.0
equal,23,23,65,200,56,1.0
equal,23,23,65,200,57,1.0
equal,23,23,65,200,58,1.0
equal,23,23,65,200,59,1.0
equal,23,23,65,200,60,1.0
equal,23,23,65,200,61,1.0
equal,23,23,65,200,62,1.0
equal,23,23,65,200,63,1.0
equal,23,23,65,200,64,1.0
equal,23,23,65,200,65,1.0
equal,23,23,65,200,66,1.0
equal,23,23,65,200,67,1.0
equal,23,23,65,200,68,1.0
equal,23,23,65,200,69,1.0
equal,23,23,65,200,70,1.0
equal,23,23,65,200,71,1.0
equal,23,23,65,200,72,1.0
equal,23,23,65,200,73,1.0
equal,23,23,65,200,74,1.0
equal,23,23,65,200,75,1.0
equal,23,23,65,200,76,1.0
equal,23,23,65,200,77,1.0
equal,23,23,65,200,78,1.0
equal,23,23,65,200,79,1.0
bates_granger_mv,23,23,65,200,0,1.0
bates_granger_mv,23,23,65,200,1,0.9617798516566072
bates_granger_mv,23,23,65,200,2,0.9508622399181649
bates_granger_mv,23,23,65,200,3,0.769299138921266
bates_granger_mv,23,23,65,200,4,0.6959301569018052
bates_granger_mv,23,23,65,200,5,0.5700047888642173
bates_granger_mv,23,23,65,200,6,0.5261672646895621
bates_granger_mv,23,23,65,200,7,0.499672484924278
bates_granger_mv,23,23,65,200,8,0.5195042253986711
bates_granger_mv,23,23,65,200,9,0.5433296041332891
bates_granger_mv,23,23,65,200,10,0.560833317738104
bates_granger_mv,23,23,65,200,11,0.48185529385511316
bates_granger_mv,23,23,65,200,12,0.4424834835111021
bates_granger_mv,23,23,65,200,13,0.46693385197681375
bates_granger_mv,23,23,65,200,14,0.4158035646628878
bates_granger_mv,23,23,65,200,15,0.4264347864630259
bates_granger_mv,23,23,65,200,16,0.3835962502715822
bates_granger_mv,23,23,65,200,17,0.4077970836941645
bates_granger_mv,23,23,65,200,18,0.422298667653204
bates_granger_mv,23,23,65,200,19,0.35471826207839835
bates_granger_mv,23,23,65,200,20,0.44980762976218763
bates_granger_mv,23,23,65,200,21,0.5141235454647899
bates_granger_mv,23,23,65,200,22,0.47186648358903427
bates_granger_mv,23,23,65,200,23,0.4841277906938176
bates_granger_mv,23,23,65,200,24,0.5276459717212032
bates_granger_mv,23,23,65,200,25,0.5527566651005995
bates_granger_mv,23,23,65,200,26,0.5162357715917301
bates_granger_mv,23,23,65,200,27,0.5901434437433901
bates_granger_mv,23,23,65,200,28,0.6135946119584235
bates_granger_mv,23,23,65,200,29,0.5614805138457981
bates_granger_mv,23,23,65,200,30,0.5265010004088132
bates_granger_mv,23,23,65,200,31,0.56192163250439
bates_granger_mv,23,23,65,200,32,0.5399037671800749
bates_granger_mv,23,23,65,200,33,0.5404783023540737
bates_granger_mv,23,23,65,200,34,0.5287435475771316
bates_granger_mv,23,23,65,200,35,0.5205278760601721
bates_granger_mv,23,23,65,200,36,0.549750992272634
bates_granger_mv,23,23,65,200,37,0.5159340908092069
bates_granger_mv,23,23,65,200,38,0.5107536247881727
